 0	200.000000000	-0.000172257	-0.025185945	-0.000236630	0.000000000	0.000000000	
 1	200.000000000	-0.000094771	-0.026345851	-0.000221729	0.000000000	0.000000000	
 2	200.000000000	-0.000213981	-0.042762164	-0.000209212	0.000000000	0.000000000	
 3	200.000000000	-0.000025034	-0.028932096	-0.000200868	0.000000000	0.000000000	
 4	200.000000000	-0.000078678	-0.030030612	-0.000196099	0.000000000	0.000000000	
 5	200.000000000	-0.000087023	-0.031043891	-0.000185967	0.000000000	0.000000000	
 6	200.000000000	-0.000088215	-0.031532053	-0.000180602	0.000000000	0.000000000	
 7	200.000000000	-0.000092387	-0.031864647	-0.000173450	0.000000000	0.000000000	
 8	200.000000000	-0.000159740	-0.036148433	-0.000168085	0.000000000	0.000000000	
 9	200.000000000	-0.000129342	-0.039597157	-0.000164509	0.000000000	0.000000000	
10	200.000000000	-0.000195503	-0.048913959	-0.000163317	0.000000000	0.000000000	
11	200.000000000	-0.000079870	-0.049186353	-0.000160933	0.000000000	0.000000000	
12	200.000000000	0.000098944	-0.039333705	-0.000158548	0.000000000	0.000000000	
13	200.000000000	0.000030398	-0.032095913	-0.000156760	0.000000000	0.000000000	
14	200.000000000	-0.000114441	-0.035658482	-0.000153184	0.000000000	0.000000000	
15	200.000000000	-0.000128746	-0.037741069	-0.000146031	0.000000000	0.000000000	
16	200.000000000	-0.000289083	-0.039032701	-0.000147820	0.000000000	0.000000000	
17	200.000000000	-0.000053644	-0.044271950	-0.000144839	0.000000000	0.000000000	
18	200.000000000	-0.000032783	-0.033974055	-0.000141859	0.000000000	0.000000000	
19	200.000000000	-0.000051856	-0.033770207	-0.000138879	0.000000000	0.000000000	
20	200.000000000	-0.000082850	-0.035153035	-0.000132322	0.000000000	0.000000000	
21	200.000000000	-0.000081658	-0.033683781	-0.000127554	0.000000000	0.000000000	
22	200.000000000	-0.000280738	-0.040620569	-0.000129342	0.000000000	0.000000000	
23	200.000000000	-0.000044703	-0.033198599	-0.000118613	0.000000000	0.000000000	
24	200.000000000	-0.000080466	-0.033730272	-0.000113249	0.000000000	0.000000000	
25	200.000000000	-0.000088811	-0.034242276	-0.000111461	0.000000000	0.000000000	
26	200.000000000	-0.000089407	-0.034105781	-0.000107288	0.000000000	0.000000000	
27	200.000000000	-0.000082850	-0.033787493	-0.000103712	0.000000000	0.000000000	
28	200.000000000	-0.000096560	-0.034264330	-0.000101328	0.000000000	0.000000000	
29	200.000000000	-0.000155568	-0.034196977	-0.000102520	0.000000000	0.000000000	
30	200.000000000	-0.000070930	-0.034389500	-0.000104904	0.000000000	0.000000000	
31	200.000000000	-0.000088811	-0.033817891	-0.000107884	0.000000000	0.000000000	
32	200.000000000	-0.000087619	-0.033944253	-0.000110865	0.000000000	0.000000000	
33	200.000000000	-0.000222325	-0.033920411	-0.000113845	0.000000000	0.000000000	
34	200.000000000	-0.000072718	-0.034093264	-0.000118613	0.000000000	0.000000000	
35	200.000000000	-0.000082254	-0.034269098	-0.000119209	0.000000000	0.000000000	
36	200.000000000	-0.000084043	-0.033978228	-0.000120997	0.000000000	0.000000000	
37	200.000000000	-0.000085235	-0.033754710	-0.000122190	0.000000000	0.000000000	
38	200.000000000	-0.000090599	-0.033953790	-0.000122786	0.000000000	0.000000000	
39	200.000000000	-0.000088215	-0.033763651	-0.000122190	0.000000000	0.000000000	
40	200.000000000	-0.000093579	-0.034029488	-0.000119805	0.000000000	0.000000000	
41	200.000000000	-0.000094771	-0.033828024	-0.000114441	0.000000000	0.000000000	
42	200.000000000	-0.000184178	-0.044520501	-0.000120997	0.000000000	0.000000000	
43	200.000000000	0.000017285	-0.033851270	-0.000113845	0.000000000	0.000000000	
44	200.000000000	-0.000295043	-0.052680377	-0.000110269	0.000000000	0.000000000	
45	200.000000000	-0.000010133	-0.033721928	-0.000112057	0.000000000	0.000000000	
46	200.000000000	-0.000060797	-0.034049157	-0.000106096	0.000000000	0.000000000	
47	200.000000000	-0.000073910	-0.033959154	-0.000102520	0.000000000	0.000000000	
48	200.000000000	-0.000013113	-0.054482821	-0.000100732	0.000000000	0.000000000	
49	200.000000000	-0.000017881	-0.032744411	-0.000100732	0.000000000	0.000000000	
50	200.000000000	-0.000075102	-0.034382943	-0.000102520	0.000000000	0.000000000	
51	200.000000000	-0.000088215	-0.033602718	-0.000101924	0.000000000	0.000000000	
52	200.000000000	-0.000095367	-0.033739213	-0.000106692	0.000000000	0.000000000	
53	200.000000000	-0.000097752	-0.034320954	-0.000109077	0.000000000	0.000000000	
54	200.000000000	-0.000174642	-0.036098961	-0.000114441	0.000000000	0.000000000	
55	200.000000000	-0.000090599	-0.033999685	-0.000112057	0.000000000	0.000000000	
56	200.000000000	-0.000115037	-0.038141016	-0.000118017	0.000000000	0.000000000	
57	200.000000000	-0.000132322	-0.037925247	-0.000124574	0.000000000	0.000000000	
58	200.000000000	-0.000073910	-0.034483675	-0.000120997	0.000000000	0.000000000	
59	200.000000000	-0.000079870	-0.037807230	-0.000122190	0.000000000	0.000000000	
60	200.000000000	-0.000106692	-0.034383539	-0.000118017	0.000000000	0.000000000	
61	200.000000000	-0.000118017	-0.041654710	-0.000125766	0.000000000	0.000000000	
62	200.000000000	-0.000165701	-0.043182377	-0.000130534	0.000000000	0.000000000	
63	200.000000000	-0.000123978	-0.043962006	-0.000127554	0.000000000	0.000000000	
64	200.000000000	-0.000162721	-0.046462420	-0.000128746	0.000000000	0.000000000	
65	200.000000000	0.000042319	-0.036612157	-0.000125170	0.000000000	0.000000000	
66	200.000000000	-0.000020266	-0.032987598	-0.000118613	0.000000000	0.000000000	
67	200.000000000	-0.000071526	-0.032224063	-0.000120997	0.000000000	0.000000000	
68	200.000000000	-0.000087023	-0.032451753	-0.000121593	0.000000000	0.000000000	
69	200.000000000	-0.000089407	-0.032132272	-0.000119805	0.000000000	0.000000000	
70	200.000000000	-0.000103712	-0.032273535	-0.000119805	0.000000000	0.000000000	
71	200.000000000	-0.000095963	-0.032916669	-0.000125170	0.000000000	0.000000000	
72	200.000000000	-0.000106692	-0.032511357	-0.000124574	0.000000000	0.000000000	
73	200.000000000	-0.000094175	-0.032312278	-0.000119805	0.000000000	0.000000000	
74	200.000000000	-0.000097156	-0.032669310	-0.000123978	0.000000000	0.000000000	
75	200.000000000	-0.000089407	-0.032362346	-0.000124574	0.000000000	0.000000000	
76	200.000000000	-0.000091195	-0.032622818	-0.000116825	0.000000000	0.000000000	
77	200.000000000	-0.000088811	-0.032700304	-0.000119805	0.000000000	0.000000000	
78	200.000000000	-0.000088215	-0.032176975	-0.000116825	0.000000000	0.000000000	
79	200.000000000	-0.000327230	-0.032120351	-0.000109077	0.000000000	0.000000000	
80	200.000000000	-0.000066757	-0.041291121	-0.000112653	0.000000000	0.000000000	
81	200.000000000	-0.000107884	-0.037617687	-0.000109673	0.000000000	0.000000000	
82	200.000000000	-0.000108480	-0.041386489	-0.000109673	0.000000000	0.000000000	
83	200.000000000	-0.000090599	-0.041086081	-0.000111461	0.000000000	0.000000000	
84	200.000000000	-0.000081062	-0.040305857	-0.000113249	0.000000000	0.000000000	
85	200.000000000	-0.000090003	-0.040150288	-0.000110865	0.000000000	0.000000000	
86	200.000000000	-0.000086427	-0.040386323	-0.000109077	0.000000000	0.000000000	
87	200.000000000	-0.000084043	-0.040050153	-0.000108480	0.000000000	0.000000000	
88	200.000000000	-0.000098944	-0.039911870	-0.000102520	0.000000000	0.000000000	
89	200.000000000	-0.000106096	-0.046488646	-0.000102520	0.000000000	0.000000000	
90	200.000000000	-0.000218749	-0.053273443	-0.000108480	0.000000000	0.000000000	
91	200.000000000	-0.000163913	-0.053230528	-0.000114441	0.000000000	0.000000000	
92	200.000000000	0.000017285	-0.038016442	-0.000113249	0.000000000	0.000000000	
93	200.000000000	-0.000039339	-0.048581365	-0.000126362	0.000000000	0.000000000	
94	200.000000000	-0.000059009	-0.057953004	-0.000123978	0.000000000	0.000000000	
95	200.000000000	0.000007153	-0.041170124	-0.000122786	0.000000000	0.000000000	
96	200.000000000	-0.000067353	-0.049549941	-0.000118017	0.000000000	0.000000000	
97	200.000000000	0.000017285	-0.034354929	-0.000116825	4860725927304355197140066107392.000000000	72230149014064087656755625984.000000000	
98	200.000000000	-0.000104904	-0.041316155	-0.000118017	0.000000000	2123632287002360947547489494368256.000000000	
99	200.000000000	-0.000128150	-0.035047535	-0.000109673	0.000000000	0.000000000	
100	200.000000000	-0.000054836	-0.040390495	-0.000107884	0.000000000	0.000000000	
101	200.000000000	-0.000118613	-0.041384701	-0.000109077	0.000000000	0.000000000	
102	200.000000000	-0.000054240	-0.037896637	-0.000102520	0.000000000	0.000000000	
103	200.000000000	-0.000066161	-0.038821105	-0.000104308	0.000000000	0.000000000	
104	200.000000000	-0.000109077	-0.042344932	-0.000104904	0.000000000	0.000000000	
105	200.000000000	-0.000096560	-0.040531162	-0.000106692	0.000000000	0.000000000	
106	200.000000000	-0.000021458	-0.032987002	-0.000103116	0.059422903	0.000000000	
107	200.000000000	-0.000138879	-0.040031079	-0.000106096	0.000000000	0.000000000	
108	200.000000000	-0.000117421	-0.045579080	-0.000106692	0.000000000	0.000000000	
109	200.000000000	-0.000002384	-0.033705834	-0.000110269	0.000000000	0.000000000	
110	200.000000000	-0.000019073	-0.040347580	-0.000104904	0.059422903	4416581919795373408256.000000000	
111	200.000000000	-0.000063777	-0.040656332	-0.000106692	0.000000000	0.000000000	
112	200.000000000	-0.000032783	-0.039533380	-0.000107288	0.000000000	0.000000000	
113	200.000000000	-0.000103116	-0.040432218	-0.000109673	0.000000000	0.000000000	
114	200.000000000	-0.000033379	-0.032613877	-0.000113845	0.000000000	0.000000000	
115	200.000000000	-0.000122786	-0.039448146	-0.000117421	0.000000000	0.000000000	
116	200.000000000	-0.000151396	-0.039133433	-0.000117421	0.000000000	0.000000000	
117	200.000000000	-0.000047684	-0.039799217	-0.000116825	0.000000000	0.000000000	
118	200.000000000	-0.000128150	-0.042411689	-0.000123382	0.000000000	0.000000000	
119	200.000000000	-0.000025034	-0.037873987	-0.000122190	0.059422903	17593420030713899515904.000000000	
120	200.000000000	-0.000100136	-0.040999059	-0.000123978	0.000000000	0.000000000	
121	200.000000000	-0.000105500	-0.034043793	-0.000122786	0.000000000	0.000000000	
122	200.000000000	-0.000070930	-0.034279827	-0.000119805	0.000000000	0.000000000	
123	200.000000000	-0.000153780	-0.042898659	-0.000123978	0.000000000	0.000000000	
124	200.000000000	-0.000039935	-0.034199361	-0.000122786	0.000000000	0.000000000	
125	200.000000000	-0.000337362	-0.040330891	-0.000124574	0.000000000	0.000000000	
126	200.000000000	-0.000134110	-0.043621663	-0.000126958	0.000000000	0.000000000	
127	200.000000000	0.000023246	-0.032444004	-0.000125170	0.000000000	0.000000000	
128	200.000000000	-0.000028014	-0.032629374	-0.000125766	0.000000000	0.000000000	
129	200.000000000	-0.000138283	-0.040732030	-0.000121593	0.000000000	0.000000000	
130	200.000000000	-0.000036359	-0.033122901	-0.000131130	0.000000000	0.000000000	
131	200.000000000	-0.000068545	-0.033684377	-0.000125170	0.000000000	0.000000000	
