 0	1000.000000000	-0.000128150	-0.000160337	-0.001774430	0.000000000	0.000000000	
 1	1000.000000000	-0.000144243	-0.023445489	-0.001521707	0.000000000	0.000000000	
 2	1000.000000000	-0.000107884	-0.025192501	-0.001307726	0.000000000	0.000000000	
 3	1000.000000000	-0.000087023	-0.026642086	-0.001123548	0.000000000	0.000000000	
 4	1000.000000000	-0.000087619	-0.028136970	-0.000963211	0.000000000	0.000000000	
 5	1000.000000000	-0.000084043	-0.029109718	-0.000830293	0.000000000	0.000000000	
 6	1000.000000000	-0.000082850	-0.030691627	-0.000712872	0.000000000	0.000000000	
 7	1000.000000000	-0.000081658	-0.030868653	-0.000620484	0.000000000	0.000000000	
 8	1000.000000000	-0.000092983	-0.031918291	-0.000541210	0.000000000	0.000000000	
 9	1000.000000000	-0.000305176	-0.034207705	-0.000469685	0.000000000	0.000000000	
10	1000.000000000	-0.000091791	-0.032834414	-0.000410080	0.000000000	0.000000000	
11	1000.000000000	-0.000071526	-0.032915477	-0.000365973	0.000000000	0.000000000	
12	1000.000000000	-0.000082850	-0.033621792	-0.000324249	0.000000000	0.000000000	
13	1000.000000000	-0.000087023	-0.033512119	-0.000295639	0.000000000	0.000000000	
14	1000.000000000	-0.000087619	-0.033910278	-0.000265837	0.000000000	0.000000000	
15	1000.000000000	-0.000088215	-0.034123067	-0.000246167	0.000000000	0.000000000	
16	1000.000000000	-0.000089407	-0.034357909	-0.000225902	0.000000000	0.000000000	
17	1000.000000000	-0.000089407	-0.033620004	-0.000212193	0.000000000	0.000000000	
18	1000.000000000	-0.000091195	-0.034236912	-0.000198483	0.000000000	0.000000000	
19	1000.000000000	-0.000092983	-0.033857230	-0.000190735	0.000000000	0.000000000	
20	1000.000000000	-0.000095963	-0.034212474	-0.000178218	0.000000000	0.000000000	
21	1000.000000000	-0.000089407	-0.033963326	-0.000165105	0.000000000	0.000000000	
22	1000.000000000	-0.000092983	-0.034327511	-0.000155568	0.000000000	0.000000000	
23	1000.000000000	-0.000089407	-0.034122471	-0.000149608	0.000000000	0.000000000	
24	1000.000000000	-0.000095367	-0.056638125	-0.000137091	0.000000000	0.000000000	
25	1000.000000000	-0.000042319	-0.034060482	-0.000130534	0.000000000	0.000000000	
26	1000.000000000	-0.000079274	-0.034381155	-0.000125766	0.000000000	0.000000000	
27	1000.000000000	-0.000081062	-0.034289960	-0.000119805	0.000000000	0.000000000	
28	1000.000000000	-0.000093579	-0.034402613	-0.000119209	0.000000000	0.000000000	
29	1000.000000000	-0.000091791	-0.034252409	-0.000114441	0.000000000	0.000000000	
30	1000.000000000	-0.000098348	-0.034590963	-0.000113249	0.000000000	0.000000000	
31	1000.000000000	-0.000088215	-0.034260754	-0.000116229	0.000000000	0.000000000	
32	1000.000000000	-0.000092387	-0.034506921	-0.000117421	0.000000000	0.000000000	
33	1000.000000000	-0.000091195	-0.034312610	-0.000116825	0.000000000	0.000000000	
34	1000.000000000	-0.000189543	-0.037883524	-0.000115037	0.000000000	0.000000000	
35	1000.000000000	-0.000090003	-0.034520034	-0.000112653	0.000000000	0.000000000	
36	1000.000000000	-0.000082850	-0.034653548	-0.000109673	0.000000000	0.000000000	
37	1000.000000000	-0.000079870	-0.034487847	-0.000106692	0.000000000	0.000000000	
38	1000.000000000	-0.000082850	-0.034446720	-0.000106096	0.000000000	0.000000000	
39	1000.000000000	-0.000197291	-0.044868592	-0.000101924	0.000000000	0.000000000	
40	1000.000000000	-0.000050664	-0.033853058	-0.000100732	0.000000000	0.000000000	
41	1000.000000000	-0.000071526	-0.034186248	-0.000099540	0.000000000	0.000000000	
42	1000.000000000	-0.000088811	-0.034510497	-0.000103712	0.000000000	0.000000000	
43	1000.000000000	-0.000088215	-0.034422878	-0.000106096	0.000000000	0.000000000	
44	1000.000000000	-0.000093579	-0.034542087	-0.000109673	0.000000000	0.000000000	
45	1000.000000000	-0.000088215	-0.034225587	-0.000109077	0.000000000	0.000000000	
46	1000.000000000	-0.000096560	-0.034776930	-0.000116825	0.000000000	0.000000000	
47	1000.000000000	-0.000087619	-0.034368042	-0.000115633	0.000000000	0.000000000	
48	1000.000000000	-0.000091791	-0.034485463	-0.000115037	0.000000000	0.000000000	
49	1000.000000000	-0.000089407	-0.034186248	-0.000118613	0.000000000	0.000000000	
50	1000.000000000	-0.000096560	-0.034541491	-0.000115633	0.000000000	0.000000000	
51	1000.000000000	-0.000092983	-0.034183268	-0.000115633	0.000000000	0.000000000	
